wl,n,k,er,ei
351.9,1.496068376068376,1.866982905982906,-1.2474045853605085,5.586268168602527
352.9,1.4977777777777777,1.8665555555555555,-1.2406913703703708,5.59137086419753
353.9,1.4994871794871796,1.866128205128205,-1.2339726765285994,5.596470637738331
354.9,1.498978102189781,1.8674817518248175,-1.2405527425542116,5.598628504448825
355.9,1.4975182481751825,1.8695985401459854,-1.2528377976983323,5.599515861260589
356.9,1.496058394160584,1.8717153284671533,-1.2651275520805578,5.600390857264639
357.9,1.4945985401459854,1.873832116788321,-1.2774220057008892,5.601253492460972
358.9,1.493138686131387,1.8759489051094889,-1.2897211585593258,5.602103766849592
359.9,1.4916788321167884,1.8780656934306568,-1.3020250106558677,5.602941680430497
360.9,1.4902189781021897,1.8801824817518247,-1.3143335619905159,5.603767233203686
361.9,1.4887591240875913,1.8822992700729926,-1.3266468125632689,5.6045804251691616
362.9,1.4872992700729928,1.8844160583941605,-1.3389647623741268,5.605381256326922
363.9,1.485839416058394,1.8865328467153284,-1.3512874114230913,5.606169726676967
364.9,1.4843795620437956,1.8886496350364963,-1.3636147597101602,5.606945836219298
365.9,1.4829197080291971,1.8907664233576642,-1.3759468072353345,5.607709584953914
366.9,1.4814598540145985,1.8928832116788321,-1.388283553998615,5.608460972880814
367.9,1.48,1.895,-1.4006250000000002,5.6092
368.9,1.4785294117647059,1.8977941176470587,-1.4155732915224912,5.611888840830449
369.9,1.4770588235294118,1.9005882352941177,-1.4305328719723187,5.61456124567474
370.9,1.4755882352941176,1.9033823529411764,-1.445503741349481,5.617217214532872
371.9,1.4741176470588235,1.9061764705882354,-1.4604858996539796,5.619856747404844
372.9,1.4726470588235294,1.908970588235294,-1.475479346885813,5.622479844290657
373.9,1.4711764705882353,1.911764705882353,-1.4904840830449828,5.625086505190311
374.9,1.4697058823529412,1.9145588235294118,-1.5055001081314878,5.627676730103806
375.9,1.468235294117647,1.9173529411764705,-1.520527422145328,5.630250519031142
376.9,1.466764705882353,1.9201470588235294,-1.5355660250865055,5.632807871972319
377.9,1.4652941176470589,1.9229411764705882,-1.5506159169550169,5.6353487889273355
378.9,1.4638235294117647,1.925735294117647,-1.5656770977508652,5.637873269896194
379.9,1.4623529411764706,1.9285294117647058,-1.5807495674740477,5.640381314878892
380.9,1.4608823529411765,1.9313235294117648,-1.5958333261245672,5.642872923875433
381.9,1.460251572327044,1.9334779874213837,-1.6060024733594402,5.646728542383608
382.9,1.4608805031446541,1.9346729559748428,-1.6087876021122582,5.652652002689767
383.9,1.461509433962264,1.935867924528302,-1.6115747956568178,5.658578469206123
384.9,1.4621383647798742,1.937062893081761,-1.6143640539931177,5.664507941932677
385.9,1.4627672955974842,1.9382578616352202,-1.6171553771211586,5.6704404208694275
386.9,1.4633962264150944,1.9394528301886793,-1.6199487650409403,5.676375906016376
387.9,1.4640251572327043,1.9406477987421384,-1.6227442177524627,5.6823143973735215
388.9,1.4646540880503145,1.9418427672955976,-1.6255417352557258,5.688255894940865
389.9,1.4652830188679244,1.9430377358490567,-1.6283413175507304,5.694200398718405
390.9,1.4659119496855346,1.9442327044025156,-1.631142964637474,5.700147908706143
391.9,1.4665408805031446,1.9454276729559747,-1.6339466765159605,5.706098424904077
392.9,1.4671698113207547,1.9466226415094339,-1.6367524531861868,5.712051947312211
393.9,1.4677987421383647,1.947817610062893,-1.6395602946481547,5.7180084759305405
394.9,1.4684276729559749,1.9490125786163521,-1.6423702009018628,5.723968010759068
395.9,1.4690566037735848,1.9502075471698113,-1.6451821719473125,5.729930551797793
396.9,1.469685534591195,1.9514025157232704,-1.647996207784502,5.735896099046715
397.9,1.469685534591195,1.952188679245283,-1.6510650687868358,5.738206925358965
398.9,1.4690566037735848,1.9525660377358491,-1.654386826628694,5.736860064079743
399.9,1.4684276729559749,1.952943396226415,-1.6577080781614653,5.735512253470986
400.9,1.4677987421383647,1.953320754716981,-1.6610288233851511,5.734163493532692
401.9,1.4671698113207547,1.9536981132075473,-1.6643490622997512,5.732813784264863
402.9,1.4665408805031446,1.9540754716981132,-1.667668794905265,5.7314631256674975
403.9,1.4659119496855346,1.9544528301886792,-1.6709880212016928,5.730111517740596
404.9,1.4652830188679244,1.9548301886792454,-1.674306741189036,5.728758960484158
405.9,1.4646540880503145,1.9552075471698114,-1.6776249548672917,5.727405453898185
406.9,1.4640251572327043,1.9555849056603773,-1.6809426622364625,5.726050997982674
407.9,1.4633962264150944,1.9559622641509435,-1.6842598632965475,5.724695592737629
408.9,1.4627672955974842,1.9563396226415095,-1.687576558047546,5.723339238163048
409.9,1.4621383647798742,1.9567169811320757,-1.6908927464894594,5.72198193425893
410.9,1.461509433962264,1.9570943396226417,-1.6942084286222863,5.720623681025276
411.9,1.4608805031446541,1.9574716981132076,-1.697523604446027,5.719264478462087
412.9,1.460251572327044,1.9578490566037738,-1.700838273960683,5.717904326569361
413.9,1.4596511627906976,1.9576511627906978,-1.701816558139536,5.7149755922120065
414.9,1.4590697674418605,1.9570697674418607,-1.7012374883720938,5.711002660897783
415.9,1.4584883720930233,1.9564883720930235,-1.700658418604652,5.707031081665766
416.9,1.4579069767441861,1.9559069767441863,-1.70007934883721,5.703060854515956
417.9,1.4573255813953487,1.955325581395349,-1.6995002790697682,5.69909197944835
418.9,1.4567441860465116,1.9547441860465118,-1.698921209302326,5.6951244564629535
419.9,1.4561627906976744,1.9541627906976746,-1.6983421395348848,5.691158285559762
420.9,1.4555813953488372,1.9535813953488375,-1.6977630697674426,5.687193466738779
421.9,1.455,1.9530000000000003,-1.697184000000001,5.683230000000001
422.9,1.4544186046511627,1.952418604651163,-1.6966049302325592,5.679267885343429
423.9,1.4538372093023255,1.9518372093023257,-1.696025860465117,5.675307122769064
424.9,1.4532558139534884,1.9512558139534886,-1.6954467906976753,5.671347712276907
425.9,1.4526744186046512,1.9506744186046514,-1.6948677209302332,5.667389653866956
426.9,1.452093023255814,1.9500930232558142,-1.6942886511627915,5.663432947539212
427.9,1.4515116279069766,1.9495116279069769,-1.6937095813953493,5.659477593293672
428.9,1.4509302325581395,1.9489302325581397,-1.6931305116279076,5.655523591130341
429.9,1.4503488372093023,1.9483488372093025,-1.692551441860466,5.651570941049216
430.9,1.4486274509803923,1.9473333333333336,-1.693585619377163,5.641921045751635
431.9,1.4451960784313727,1.9456666666666669,-1.6970270726643601,5.623739673202615
432.9,1.441764705882353,1.9440000000000002,-1.7004505328719728,5.605581176470589
433.9,1.4383333333333335,1.9423333333333335,-1.7038560000000005,5.587445555555557
434.9,1.4349019607843139,1.940666666666667,-1.7072434740484437,5.569332810457518
435.9,1.4314705882352943,1.9390000000000003,-1.710612955017302,5.551242941176472
436.9,1.4280392156862745,1.9373333333333336,-1.7139644429065752,5.533175947712419
437.9,1.4246078431372549,1.9356666666666669,-1.717297937716264,5.51513183006536
438.9,1.4211764705882353,1.9340000000000002,-1.7206134394463675,5.497110588235294
439.9,1.4177450980392157,1.9323333333333335,-1.7239109480968864,5.479112222222223
440.9,1.414313725490196,1.930666666666667,-1.7271904636678213,5.461136732026144
441.9,1.4108823529411765,1.9290000000000003,-1.7304519861591705,5.44318411764706
442.9,1.4074509803921569,1.9273333333333336,-1.733695515570935,5.425254379084968
443.9,1.4040196078431373,1.9256666666666669,-1.7369210519031149,5.40734751633987
444.9,1.4005882352941177,1.9240000000000002,-1.74012859515571,5.389463529411765
445.9,1.397156862745098,1.9223333333333337,-1.743318145328721,5.371602418300655
446.9,1.3937254901960785,1.920666666666667,-1.7464897024221462,5.353764183006537
447.9,1.390294117647059,1.9190000000000003,-1.749643266435987,5.335948823529413
448.9,1.3868627450980393,1.9173333333333336,-1.7527788373702426,5.318156339869282
449.9,1.3834313725490197,1.9156666666666669,-1.7558964152249141,5.300386732026145
450.9,1.3800000000000001,1.9140000000000001,-1.7589960000000002,5.282640000000001
451.9,1.3765853658536586,1.9108292682926833,-1.7562812230815001,5.260839214753124
452.9,1.3731707317073172,1.9076585365853662,-1.7535632337894123,5.239081737061275
453.9,1.3697560975609757,1.9044878048780491,-1.7508420321237368,5.217367566924451
454.9,1.3663414634146342,1.901317073170732,-1.7481176180844746,5.195696704342654
455.9,1.3629268292682928,1.8981463414634148,-1.7453899916716242,5.174069149315884
456.9,1.3595121951219513,1.8949756097560977,-1.7426591528851876,5.152484901844141
457.9,1.3560975609756099,1.8918048780487806,-1.739925101725164,5.130943961927425
458.9,1.3526829268292684,1.8886341463414635,-1.7371878381915526,5.109446329565736
459.9,1.349268292682927,1.8854634146341465,-1.7344473622843546,5.087992004759073
460.9,1.3458536585365855,1.8822926829268294,-1.7317036740035694,5.066580987507437
461.9,1.342439024390244,1.8791219512195123,-1.7289567733491968,5.045213277810827
462.9,1.3390243902439025,1.8759512195121952,-1.7262066603212376,5.023888875669245
463.9,1.335609756097561,1.8727804878048782,-1.723453334919691,5.002607781082689
464.9,1.3321951219512196,1.869609756097561,-1.7206967971445568,4.98136999405116
465.9,1.3287804878048781,1.866439024390244,-1.7179370469958362,4.960175514574659
466.9,1.3253658536585367,1.863268292682927,-1.715174084473528,4.939024342653183
467.9,1.3219512195121952,1.8600975609756099,-1.7124079095776323,4.917916478286735
468.9,1.3185365853658537,1.8569268292682928,-1.70963852230815,4.896851921475313
469.9,1.3151219512195123,1.8537560975609757,-1.7068659226650806,4.8758306722189175
470.9,1.3117073170731708,1.8505853658536586,-1.7040901106484236,4.85485273051755
471.9,1.3044897959183674,1.8486734693877551,-1.715899968763015,4.823151353602666
472.9,1.2934693877551022,1.8480204081632654,-1.7421163719283632,4.780715651811746
473.9,1.2824489795918368,1.8473673469387755,-1.7680907292794665,4.738308738025823
474.9,1.2714285714285716,1.8467142857142858,-1.7938230408163265,4.695930612244899
475.9,1.2604081632653064,1.846061224489796,-1.8193133065389417,4.653581274468973
476.9,1.249387755102041,1.845408163265306,-1.8445615264473134,4.611260724698043
477.9,1.2383673469387757,1.8447551020408164,-1.8695677005414406,4.568968962932113
478.9,1.2273469387755105,1.8441020408163267,-1.8943318288213244,4.52670598917118
479.9,1.2163265306122453,1.8434489795918367,-1.918853911286963,4.484471803415245
480.9,1.2053061224489798,1.842795918367347,-1.9431339479383587,4.4422664056643075
481.9,1.1942857142857146,1.8421428571428573,-1.96717193877551,4.400089795918369
482.9,1.1832653061224494,1.8414897959183674,-1.9909678837984166,4.357941974177428
483.9,1.172244897959184,1.8408367346938777,-2.01452178300708,4.315822940441484
484.9,1.1612244897959187,1.840183673469388,-2.037833636401499,4.273732694710539
485.9,1.1502040816326535,1.839530612244898,-2.0609034439816734,4.2316712369845915
486.9,1.139183673469388,1.8388775510204083,-2.083731205747605,4.189638567263642
487.9,1.1281632653061229,1.8382244897959186,-2.1063169216992916,4.147634685547691
488.9,1.1171428571428577,1.8375714285714286,-2.1286605918367334,4.105659591836737
489.9,1.1061224489795922,1.836918367346939,-2.150762216159933,4.06371328613078
490.9,1.095102040816327,1.8362653061224492,-2.1726217946688875,4.021795768429823
491.9,1.0840816326530618,1.8356122448979593,-2.1942393273635976,3.979907038733863
492.9,1.0730612244897966,1.8349591836734696,-2.2156148142440646,3.9380470970429013
493.9,1.0620408163265311,1.8343061224489798,-2.236748255310287,3.896215943356937
494.9,1.051020408163266,1.83365306122449,-2.2576396505622647,3.8544135776759707
495.9,1.0400000000000007,1.8330000000000002,-2.278288999999999,3.812640000000003
496.9,1.023200000000001,1.8429199999999997,-2.3494158863999965,3.771351488000003
497.9,1.0064000000000008,1.8528399999999996,-2.4201751055999967,3.7293963520000024
498.9,0.9896000000000009,1.8627599999999997,-2.4905666575999974,3.686774592000003
499.9,0.9728000000000008,1.8726799999999997,-2.5605905423999973,3.6434862080000023
500.9,0.9560000000000008,1.8825999999999996,-2.630246759999997,3.5995312000000026
501.9,0.9392000000000007,1.8925199999999998,-2.6995353103999977,3.554909568000002
502.9,0.9224000000000007,1.9024399999999997,-2.768456193599998,3.509621312000002
503.9,0.9056000000000006,1.9123599999999996,-2.837009409599997,3.463666432000002
504.9,0.8888000000000006,1.9222799999999998,-2.9051949583999983,3.417044928000002
505.9,0.8720000000000006,1.9321999999999997,-2.9730128399999978,3.3697568000000016
506.9,0.8552000000000005,1.9421199999999998,-3.0404630543999986,3.3218020480000017
507.9,0.8384000000000005,1.9520399999999998,-3.1075456015999983,3.2731806720000014
508.9,0.8216000000000004,1.9619599999999997,-3.1742604815999984,3.223892672000001
509.9,0.8048000000000004,1.9718799999999999,-3.240607694399999,3.1739380480000015
510.9,0.7880000000000004,1.9817999999999998,-3.3065872399999985,3.123316800000001
511.9,0.7712000000000003,1.99172,-3.3721991183999993,3.0720289280000013
512.9,0.7544000000000003,2.00164,-3.4374433295999998,3.0200744320000013
513.9,0.7376000000000003,2.01156,-3.5023198735999985,2.967453312000001
514.9,0.7208000000000002,2.02148,-3.566828750399999,2.914165568000001
515.9,0.7040000000000002,2.0314,-3.6309699600000007,2.860211200000001
516.9,0.6872000000000001,2.04132,-3.694743502399999,2.8055902080000004
517.9,0.6704000000000001,2.05124,-3.7581493775999997,2.750302592
518.9,0.6536000000000001,2.06116,-3.8211875856000006,2.6943483520000004
519.9,0.6368,2.07108,-3.8838581263999994,2.637727488
520.9,0.62,2.081,-3.9461609999999996,2.58044
521.9,0.6131407942238267,2.0945018050541515,-4.0109961778336745,2.5684490005082825
522.9,0.6062815884476535,2.108003610108303,-4.0761018557390285,2.5560875543796997
523.9,0.5994223826714802,2.1215054151624546,-4.141478033716065,2.5433556616142527
524.9,0.5925631768953069,2.1350072202166066,-4.2071247117647825,2.530253322211941
525.9,0.5857039711191336,2.148509025270758,-4.27304188988518,2.516780536172764
526.9,0.5788447653429604,2.1620108303249097,-4.339229568077259,2.5029373034967226
527.9,0.5719855595667871,2.1755126353790613,-4.405687746341018,2.488723624183816
528.9,0.5651263537906138,2.189014440433213,-4.472416424676458,2.4741394982340448
529.9,0.5582671480144406,2.2025162454873644,-4.539415603083579,2.4591849256474085
530.9,0.5514079422382673,2.216018050541516,-4.60668528156238,2.4438599064239077
531.9,0.544548736462094,2.2295198555956675,-4.674225460112862,2.428164440563542
532.9,0.5376895306859207,2.2430216606498194,-4.742036138735028,2.412098528066312
533.9,0.5308303249097475,2.256523465703971,-4.8101173174288725,2.395662168932217
534.9,0.5239711191335742,2.2700252707581225,-4.878468996194397,2.3788553631612563
535.9,0.5171119133574009,2.283527075812274,-4.947091175031603,2.3616781107534317
536.9,0.5102527075812276,2.2970288808664256,-5.01598385394049,2.3441304117087416
537.9,0.5033935018050544,2.310530685920577,-5.085147032921057,2.3262122660271873
538.9,0.49653429602888105,2.3240324909747287,-5.154580711973306,2.3079236737087676
539.9,0.4896750902527078,2.3375342960288803,-5.224284891097236,2.2892646347534833
540.9,0.4828158844765345,2.3510361010830323,-5.294259570292848,2.270235149161335
541.9,0.47595667870036124,2.364537906137184,-5.3645047495601395,2.250835216932321
542.9,0.46909747292418796,2.3780397111913354,-5.435020428899111,2.2310648380664424
543.9,0.4622382671480147,2.391541516245487,-5.505806608309763,2.210924012563699
544.9,0.4553790613718414,2.4050433212996385,-5.576863287792096,2.1904127404240907
545.9,0.44851985559566815,2.41854512635379,-5.648190467346112,2.1695310216476176
546.9,0.4416606498194949,2.4320469314079416,-5.719788146971807,2.14827885623428
547.9,0.43480144404332155,2.4455487364620936,-5.791656326669185,2.1266562441840775
548.9,0.4287462686567166,2.4586537313432832,-5.861154807761192,2.108277226464692
549.9,0.4245671641791046,2.4708328358208953,-5.92475762567164,2.0980689805301855
550.9,0.4203880597014927,2.483011940298507,-5.9886221749253705,2.0876571435954556
551.9,0.41620895522388074,2.495191044776119,-6.052748455522385,2.0770417156605037
552.9,0.4120298507462688,2.507370149253731,-6.117136467462685,2.066222696725329
