wl,n,k,er,ei
1720.0,0.6811009174311928,12.074525993883793,-145.33027951724978,16.447941463962074
1721.0,0.6822018348623855,12.082385321100919,-145.51863570406536,16.4852508711388
1722.0,0.6833027522935782,12.090244648318043,-145.7071130048911,16.522594888196846
1723.0,0.6844036697247707,12.09810397553517,-145.89571141972715,16.559973515136214
1724.0,0.6855045871559634,12.105963302752295,-146.08443094857338,16.59738675195691
1725.0,0.6866055045871561,12.11382262996942,-146.27327159142985,16.634834598658927
1726.0,0.6877064220183488,12.121681957186546,-146.46223334829656,16.672317055242267
1727.0,0.6888073394495414,12.12954128440367,-146.65131621917348,16.70983412170693
1728.0,0.6899082568807341,12.137400611620796,-146.84052020406065,16.747385798052917
1729.0,0.6910091743119268,12.14525993883792,-147.02984530295805,16.784972084280227
1730.0,0.6921100917431194,12.153119266055047,-147.2192915158657,16.822592980388862
1731.0,0.6932110091743121,12.160978593272173,-147.4088588427836,16.86024848637882
1732.0,0.6943119266055047,12.168837920489297,-147.59854728371164,16.897938602250093
1733.0,0.6954128440366973,12.176697247706423,-147.78835683864997,16.935663328002697
1734.0,0.69651376146789,12.184556574923548,-147.9782875075985,16.973422663636622
1735.0,0.6976146788990827,12.192415902140674,-148.1683392905573,17.01121660915187
1736.0,0.6987155963302754,12.2002752293578,-148.35851218752634,17.049045164548446
1737.0,0.699816513761468,12.208134556574924,-148.5488061985056,17.086908329826336
1738.0,0.7009174311926607,12.21599388379205,-148.73922132349506,17.124806104985556
1739.0,0.7020183486238534,12.223853211009175,-148.92975756249476,17.162738490026097
1740.0,0.703119266055046,12.2317125382263,-149.1204149155047,17.20070548494796
1741.0,0.7042201834862387,12.239571865443427,-149.31119338252492,17.238707089751152
1742.0,0.7053211009174314,12.247431192660551,-149.50209296355527,17.27674330443566
1743.0,0.7064220183486241,12.255290519877677,-149.69311365859593,17.314814129001494
1744.0,0.7075229357798167,12.263149847094802,-149.88425546764677,17.35291956344865
1745.0,0.7086238532110093,12.271009174311928,-150.07551839070788,17.391059607777127
1746.0,0.709724770642202,12.278868501529052,-150.26690242777917,17.42923426198693
1747.0,0.7108256880733946,12.286727828746178,-150.45840757886074,17.467443526078057
1748.0,0.7119266055045873,12.294587155963304,-150.65003384395257,17.50568740005051
1749.0,0.71302752293578,12.302446483180429,-150.84178122305457,17.543965883904278
1750.0,0.7141284403669726,12.310305810397555,-151.03364971616682,17.582278977639373
1751.0,0.7152293577981653,12.31816513761468,-151.2256393232893,17.620626681255793
