wl,n,k,er,ei
326,0.48711711711711814,0.6124684684684678,-0.13783453907961837,0.5966877493709932
327,0.4294594594594603,0.6518378378378373,-0.24045713951789488,0.5598758509861219
328,0.37180180180180245,0.6912072072072069,-0.3395308234721198,0.5139841701160627
329,0.3141441441441446,0.7305765765765764,-0.43505559094229307,0.4590127067608154
330,0.25648648648648675,0.7699459459459459,-0.5270314419284148,0.3949614609203802
331,0.1988288288288289,0.8093153153153153,-0.6154583764304845,0.321830432594757
332,0.16863636363636364,0.8432272727272728,-0.6825940103305788,0.2843975619834711
333,0.16590909090909092,0.8716818181818182,-0.7323033657024794,0.2892398760330579
334,0.1631818181818182,0.9001363636363637,-0.783617167355372,0.29377177685950423
335,0.16045454545454546,0.9285909090909091,-0.8365354152892562,0.29799326446280994
336,0.15772727272727274,0.9570454545454546,-0.8910581095041324,0.3019043388429753
337,0.15500000000000003,0.9855,-0.9471852500000001,0.3055050000000001
338,0.15227272727272728,1.0139545454545456,-1.0049168367768597,0.30879524793388435
339,0.14954545454545456,1.042409090909091,-1.0642528698347111,0.31177508264462817
340,0.14681818181818185,1.0708636363636366,-1.1251933491735542,0.3144445041322315
341,0.1440909090909091,1.0993181818181819,-1.1877382747933884,0.31680351239669424
342,0.14136363636363639,1.1277727272727274,-1.2518876466942153,0.3188521074380166
343,0.1382905982905983,1.153837606837607,-1.3122169333771647,0.3191297859595297
344,0.13487179487179488,1.1775128205128207,-1.3683460414201187,0.31762653517422756
345,0.13145299145299147,1.2011880341880343,-1.425572804514574,0.3157995207831106
346,0.12803418803418803,1.224863247863248,-1.4838972226605305,0.3136487427861787
347,0.12461538461538461,1.2485384615384618,-1.5433192958579889,0.31117420118343203
348,0.1211965811965812,1.2722136752136755,-1.6038390241069478,0.30837589597487036
349,0.11777777777777776,1.295888888888889,-1.6654564074074079,0.3052538271604938
350,0.11435897435897434,1.3195641025641027,-1.7281714457593693,0.3018079947403024
351,0.11094017094017092,1.3432393162393166,-1.7919841391628324,0.29803839871429616
352,0.1075213675213675,1.3669145299145302,-1.8568944876177962,0.293945039082475
353,0.10410256410256408,1.3905897435897439,-1.9229024911242611,0.2895279158448389
354,0.10068376068376064,1.4142649572649577,-1.990008149682228,0.28478702900138797
355,0.09824817518248173,1.4328978102189784,-2.043543430603656,0.2815591901539773
356,0.09605839416058391,1.450270072992701,-2.094056069529544,0.27862122862166333
357,0.09386861313868611,1.4676423357664237,-2.1451627092013434,0.2755311012840322
358,0.09167883211678829,1.4850145985401462,-2.1968633496190533,0.27228880814108364
359,0.08948905109489048,1.502386861313869,-2.2491579907826744,0.2688943491928179
360,0.08729927007299267,1.5197591240875914,-2.302046632692206,0.2653477244392348
361,0.08510948905109486,1.5371313868613141,-2.3555292753476484,0.26164893388033456
362,0.08291970802919704,1.5545036496350366,-2.4096059187490013,0.2577979775161169
363,0.08072992700729924,1.5718759124087593,-2.464276562896266,0.2537948553465821
364,0.07854014598540142,1.5892481751824818,-2.5195412077894406,0.24963956737172988
365,0.07635036496350361,1.6066204379562046,-2.5753998534285265,0.24533211359156046
366,0.0741605839416058,1.6239927007299273,-2.6318524998135233,0.24087249400607375
367,0.07197080291970798,1.6413649635036498,-2.6888991469444306,0.2362607086152697
368,0.06985294117647056,1.6585220588235297,-2.7458159862132363,0.23170528762975773
369,0.06838235294117645,1.6737426470588237,-2.7967383023897066,0.22890892084775083
370,0.06691176470588234,1.6889632352941177,-2.848119625919118,0.22602302119377157
371,0.06544117647058821,1.704183823529412,-2.8999599568014713,0.22304758866782
372,0.0639705882352941,1.719404411764706,-2.9522592950367654,0.21998262326989615
373,0.062499999999999986,1.734625,-3.005017640625,0.21682812499999995
374,0.06102941176470587,1.7498455882352943,-3.0582349935661775,0.21358409385813146
375,0.059558823529411754,1.7650661764705884,-3.1119113538602945,0.21025052984429063
376,0.058088235294117635,1.7802867647058824,-3.166046721507353,0.20682743295847747
377,0.05661764705882352,1.7955073529411765,-3.220641096507353,0.203314803200692
378,0.05514705882352941,1.8107279411764707,-3.2756944788602946,0.19971264057093427
379,0.05367647058823529,1.8259485294117648,-3.3312068685661766,0.19602094506920414
380,0.05220588235294117,1.841169117647059,-3.387178265625001,0.19223971669550174
381,0.05073529411764706,1.856389705882353,-3.443608670036765,0.188368955449827
382,0.05,1.8704779874213837,-3.49618790142795,0.1870477987421384
383,0.05,1.883433962264151,-3.5448234902100393,0.1883433962264151
384,0.05,1.8963899371069184,-3.593794793560382,0.18963899371069184
385,0.05,1.9093459119496856,-3.6431018114789766,0.19093459119496858
386,0.05,1.9223018867924528,-3.692744543965824,0.1922301886792453
387,0.05,1.9352578616352203,-3.7427229910209254,0.19352578616352203
388,0.05,1.9482138364779875,-3.7930371526442785,0.19482138364779877
389,0.05,1.9611698113207547,-3.843687028835885,0.19611698113207549
390,0.05,1.9741257861635222,-3.8946726195957444,0.19741257861635222
391,0.05,1.9870817610062894,-3.9459939249238563,0.19870817610062896
392,0.05,2.0000377358490566,-3.997650944820221,0.20000377358490568
393,0.05,2.012993710691824,-4.049643679284838,0.2012993710691824
394,0.05,2.0259496855345915,-4.10197212831771,0.20259496855345915
395,0.05,2.0389056603773588,-4.154636291918833,0.2038905660377359
396,0.05,2.051861635220126,-4.207636170088209,0.2051861635220126
397,0.05,2.064817610062893,-4.260971762825838,0.20648176100628934
398,0.05,2.077735849056604,-4.3144862584549655,0.2077735849056604
399,0.05,2.0906289308176103,-4.3682293263715835,0.20906289308176104
400,0.05,2.1035220125786163,-4.422304857402792,0.21035220125786164
401,0.05,2.1164150943396227,-4.476712851548593,0.2116415094339623
402,0.05,2.129308176100629,-4.531453308808987,0.21293081761006294
403,0.05,2.142201257861635,-4.5865262291839715,0.21422012578616353
404,0.05,2.1550943396226416,-4.64193161267355,0.21550943396226419
405,0.05,2.1679874213836476,-4.6976694592777175,0.21679874213836478
406,0.05,2.180880503144654,-4.753739768996479,0.21808805031446543
407,0.05,2.19377358490566,-4.810142541829831,0.21937735849056603
408,0.05,2.2066666666666666,-4.866877777777777,0.22066666666666668
409,0.05,2.219559748427673,-4.923945476840315,0.2219559748427673
410,0.05,2.232452830188679,-4.981345639017443,0.22324528301886792
411,0.05,2.2453459119496855,-5.039078264309165,0.22453459119496855
412,0.05,2.2582389937106915,-5.097143352715476,0.22582389937106917
413,0.05,2.271132075471698,-5.155540904236382,0.2271132075471698
414,0.04959302325581396,2.282610465116279,-5.207851067502703,0.22640310776095188
415,0.04901162790697675,2.2934825581395346,-5.2576601048201725,0.2248146275013521
416,0.048430232558139545,2.3043546511627904,-5.30770487090995,0.22320086330448893
417,0.04784883720930233,2.315226744186046,-5.357985365772037,0.22156181517036236
418,0.04726744186046512,2.326098837209302,-5.408501589406434,0.21989748309897242
419,0.046686046511627916,2.336970930232558,-5.459253541813142,0.2182078670903191
420,0.0461046511627907,2.347843023255814,-5.510241222992158,0.2164929671444024
421,0.04552325581395349,2.3587151162790696,-5.5614646329434825,0.2147527832612223
422,0.044941860465116286,2.3695872093023254,-5.612923771667116,0.2129873154407788
423,0.04436046511627907,2.380459302325581,-5.66461863916306,0.2111965636830719
424,0.043779069767441864,2.391331395348837,-5.716549235431312,0.20938052798810167
425,0.043197674418604656,2.4022034883720926,-5.7687155604718745,0.20753920835586803
426,0.04261627906976744,2.4130755813953484,-5.821117614284747,0.20567260478637098
427,0.042034883720930234,2.4239476744186046,-5.873755396869929,0.2037807172796106
428,0.04145348837209303,2.4348197674418603,-5.9266289082274195,0.2018635458355868
429,0.04087209302325581,2.445691860465116,-5.979738148357219,0.1999210904542996
430,0.040290697674418605,2.456563953488372,-6.033083117259328,0.19795335113574902
431,0.04,2.4667794117647057,-6.083400666306228,0.19734235294117647
432,0.04,2.4763382352941172,-6.130651055579583,0.19810705882352939
433,0.04,2.485897058823529,-6.178084187067473,0.19887176470588233
434,0.04,2.4954558823529407,-6.225700060769894,0.19963647058823525
435,0.04,2.5050147058823526,-6.27349867668685,0.20040117647058822
436,0.04,2.5145735294117646,-6.321480034818339,0.20116588235294117
437,0.04,2.524132352941176,-6.369644135164358,0.20193058823529408
438,0.04,2.533691176470588,-6.417990977724913,0.20269529411764706
439,0.04,2.5432499999999996,-6.466520562499998,0.20345999999999997
440,0.04,2.5528088235294115,-6.515232889489618,0.20422470588235292
441,0.04,2.5623676470588235,-6.5641279586937715,0.2049894117647059
442,0.04,2.571926470588235,-6.613205770112455,0.2057541176470588
443,0.04,2.581485294117647,-6.662466323745674,0.20651882352941175
444,0.04,2.5910441176470584,-6.711909619593424,0.20728352941176467
445,0.04,2.6006029411764704,-6.761535657655709,0.20804823529411764
446,0.04,2.610161764705882,-6.811344437932524,0.20881294117647056
447,0.04,2.619720588235294,-6.861335960423874,0.2095776470588235
448,0.04,2.6292794117647054,-6.9115102251297555,0.21034235294117642
449,0.04,2.6388382352941173,-6.961867232050172,0.2111070588235294
450,0.04,2.6483970588235293,-7.01240698118512,0.21187176470588234
451,0.040048780487804865,2.658034146341463,-7.06354161829863,0.2129020521118381
452,0.040536585365853646,2.6683756097560973,-7.118585179988101,0.21633367138607962
453,0.04102439024390243,2.6787170731707315,-7.173842157501486,0.21978546912552044
454,0.04151219512195121,2.6890585365853656,-7.229312550838785,0.22325744533016054
455,0.04199999999999999,2.6994,-7.284996359999999,0.2267495999999999
456,0.04248780487804877,2.709741463414634,-7.3408935849851265,0.2302619331350386
457,0.04297560975609756,2.720082926829268,-7.397004225794169,0.23379444473527658
458,0.04346341463414634,2.7304243902439023,-7.453328282427126,0.23734713480071382
459,0.04395121951219512,2.7407658536585364,-7.509865754883997,0.24092000333135036
460,0.0444390243902439,2.7511073170731706,-7.5666166431647826,0.24451305032718618
461,0.04492682926829268,2.7614487804878047,-7.623580947269481,0.24812627578822127
462,0.04541463414634146,2.771790243902439,-7.680758667198096,0.2517596797144557
463,0.04590243902439024,2.782131707317073,-7.738149802950624,0.2554132621058893
464,0.046390243902439024,2.792473170731707,-7.795754354527067,0.2590870229625223
465,0.04687804878048781,2.8028146341463414,-7.853572321927423,0.2627809622843546
466,0.04736585365853659,2.8131560975609755,-7.911603705151695,0.2664950800713861
467,0.047853658536585374,2.8234975609756097,-7.969848504199881,0.27022937632361693
468,0.048341463414634155,2.833839024390244,-8.02830671907198,0.27398385104104706
469,0.048829268292682936,2.844180487804878,-8.086978349767994,0.27775850422367643
470,0.04931707317073172,2.854521951219512,-8.145863396287924,0.28155333587150516
471,0.049804878048780504,2.8648634146341463,-8.204961858631767,0.2853683459845331
472,0.05,2.874485714285714,-8.260168121632653,0.28744857142857144
473,0.05,2.8836285714285714,-8.312813737959184,0.28836285714285714
474,0.05,2.8927714285714283,-8.365626537959182,0.28927714285714284
475,0.05,2.9019142857142857,-8.418606521632654,0.2901914285714286
476,0.05,2.9110571428571426,-8.471753688979591,0.29110571428571425
477,0.05,2.9202,-8.52506804,0.29202
478,0.05,2.9293428571428572,-8.578549574693879,0.29293428571428576
479,0.05,2.938485714285714,-8.632198293061224,0.2938485714285714
480,0.05,2.9476285714285715,-8.686014195102041,0.29476285714285716
481,0.05,2.9567714285714284,-8.739997280816326,0.29567714285714286
482,0.05,2.9659142857142857,-8.794147550204082,0.29659142857142856
483,0.05,2.9750571428571426,-8.848465003265305,0.29750571428571426
484,0.05,2.9842,-8.902949640000001,0.29842
485,0.05,2.993342857142857,-8.957601460408162,0.2993342857142857
486,0.05,3.002485714285714,-9.012420464489797,0.3002485714285714
487,0.05,3.011628571428571,-9.067406652244896,0.3011628571428571
488,0.05,3.0207714285714284,-9.122560023673469,0.3020771428571429
489,0.05,3.0299142857142853,-9.177880578775508,0.3029914285714286
490,0.05,3.0390571428571427,-9.23336831755102,0.3039057142857143
491,0.05,3.0481999999999996,-9.289023239999999,0.30482
492,0.05,3.057342857142857,-9.344845346122447,0.30573428571428574
493,0.05,3.066485714285714,-9.400834635918365,0.3066485714285714
494,0.05,3.075628571428571,-9.456991109387754,0.30756285714285714
495,0.05,3.084771428571428,-9.513314766530609,0.30847714285714284
496,0.05,3.0939239999999995,-9.569865717775997,0.30939239999999996
497,0.05,3.1031639999999996,-9.627126810895998,0.3103164
498,0.05,3.1124039999999997,-9.684558659215998,0.3112404
499,0.05,3.121644,-9.742161262736,0.3121644
500,0.05,3.1308839999999996,-9.799934621455998,0.3130884
501,0.05,3.1401239999999997,-9.857878735375998,0.31401239999999997
502,0.05,3.149364,-9.915993604496,0.3149364
503,0.05,3.158604,-9.974279228816,0.31586040000000004
504,0.05,3.1678439999999997,-10.032735608335999,0.31678439999999997
505,0.05,3.177084,-10.091362743056,0.3177084
506,0.05,3.186324,-10.150160632976,0.31863240000000004
507,0.05,3.1955639999999996,-10.209129278095999,0.31955639999999996
508,0.05,3.2048039999999998,-10.268268678416,0.3204804
509,0.05,3.214044,-10.327578833936,0.32140440000000003
510,0.05,3.223284,-10.387059744656002,0.3223284
511,0.05,3.2325239999999997,-10.446711410575999,0.3232524
512,0.05,3.241764,-10.506533831696,0.32417640000000003
513,0.05,3.251004,-10.566527008016001,0.3251004
514,0.05,3.260244,-10.626690939536001,0.32602440000000005
515,0.05,3.269484,-10.687025626256,0.32694840000000003
516,0.05,3.278724,-10.747531068176,0.3278724
517,0.05,3.287964,-10.808207265296002,0.32879640000000004
518,0.05,3.297204,-10.869054217615998,0.3297204
519,0.05,3.306444,-10.930071925136,0.3306444
520,0.05,3.315684,-10.991260387856,0.33156840000000004
521,0.050036101083032504,3.3249458483754513,-11.052761283217558,0.3327346531298467
522,0.05039711191335741,3.334404332129964,-11.115712381237865,0.33608869658147517
523,0.05075812274368232,3.3438628158844765,-11.178842144430398,0.3394563984933989
524,0.05111913357400723,3.3533212996389894,-11.242150572795165,0.342837758865618
525,0.051480144404332136,3.362779783393502,-11.305637666332156,0.34623277769813243
526,0.051841155234657044,3.3722382671480147,-11.36930342504138,0.3496414549909422
527,0.05220216606498196,3.381696750902527,-11.433147848922832,0.3530637907440473
528,0.052563176895306866,3.39115523465704,-11.497170937976517,0.3564997849574477
529,0.052924187725631774,3.4006137184115524,-11.561372692202427,0.3599494376311434
530,0.05328519855595668,3.410072202166065,-11.62575311160057,0.36341274876513446
531,0.05364620938628159,3.4195306859205776,-11.69031219617094,0.36688971835942086
532,0.0540072202166065,3.4289891696750905,-11.755049945913541,0.3703803464140026
533,0.054368231046931406,3.438447653429603,-11.819966360828369,0.3738846329288796
534,0.05472924187725632,3.4479061371841158,-11.88506144091543,0.37740257790405196
535,0.05509025270758123,3.457364620938628,-11.95033518617472,0.3809341813395196
536,0.05545126353790614,3.466823104693141,-12.01578759660624,0.38447944323528266
537,0.055812274368231045,3.4762815884476534,-12.081418672209985,0.3880383635913409
538,0.05617328519855595,3.4857400722021663,-12.147228412985966,0.3916109424076946
539,0.05653429602888086,3.4951985559566787,-12.213216818934171,0.39519717968434354
540,0.05689530685920577,3.5046570397111916,-12.279383890054609,0.3987970754212879
541,0.057256317689530684,3.514115523465704,-12.345729626347275,0.4024106296185275
542,0.05761732851985559,3.523574007220217,-12.412254027812173,0.4060378422760625
543,0.0579783393501805,3.5330324909747293,-12.478957094449296,0.4096787133938928
544,0.05833935018050541,3.542490974729242,-12.545838826258652,0.4133332429720184
545,0.058700361010830315,3.5519494584837545,-12.612899223240234,0.4170014310104393
546,0.05906137184115523,3.5614079422382674,-12.680138285394051,0.4206832775091556
547,0.05942238267148013,3.57086642599278,-12.747556012720093,0.42437878246816707
548,0.059783393501805046,3.5803249097472927,-12.815152405218369,0.42808794588747406
549,0.059880597014925374,3.58924776119403,-12.879113805337491,0.4298525975495656
550,0.05958208955223881,3.5973671641791047,-12.937500488518603,0.42867730505680557
551,0.05928358208955224,3.605486567164179,-12.99601884289597,0.4274923177545111
552,0.058985074626865676,3.613605970149254,-13.054668868469594,0.4262976356426822
553,0.0586865671641791,3.6217253731343284,-13.113450565239475,0.42509325872131876
554,0.05838805970149254,3.6298447761194033,-13.172363933205615,0.42387918699042104
555,0.05808955223880597,3.6379641791044777,-13.23140897236801,0.4226554204499889
556,0.057791044776119405,3.6460835820895525,-13.290585682726668,0.42142195910002234
557,0.05749253731343283,3.654202985074627,-13.349894064281578,0.42017880294052123
558,0.057194029850746265,3.662322388059702,-13.40933411703275,0.41892595197148585
559,0.0568955223880597,3.6704417910447766,-13.468905840980177,0.4176634061929161
560,0.056597014925373126,3.678561194029851,-13.52860923612386,0.41639116560481176
561,0.05629850746268656,3.686680597014926,-13.588444302463804,0.4151092302071731
562,0.055999999999999994,3.6948000000000003,-13.648411040000003,0.4138176
563,0.05570149253731342,3.702919402985075,-13.70850944873246,0.41251627498329246
564,0.055402985074626855,3.7110388059701496,-13.768739528661175,0.41120525515705053
565,0.05510447761194029,3.7191582089552244,-13.829101279786148,0.4098845405212742
566,0.05480597014925372,3.727277611940299,-13.889594702107376,0.40855413107596344
567,0.05450746268656715,3.7353970149253737,-13.950219795624866,0.40721402682111824
568,0.054208955223880584,3.743516417910448,-14.010976560338607,0.40586422775673864
569,0.05391044776119402,3.751635820895523,-14.071864996248612,0.40450473388282465
570,0.05361194029850745,3.759755223880598,-14.132885103354873,0.4031355451993763
571,0.05331343283582088,3.767874626865672,-14.194036881657388,0.40175666170639335
572,0.05301492537313431,3.775994029850747,-14.255320331156165,0.4003680834038761
573,0.052716417910447746,3.7841134328358215,-14.316735451851196,0.39896981029182443
574,0.052417910447761173,3.7922328358208963,-14.378282243742488,0.3975618423702383
575,0.05211940298507461,3.8003522388059707,-14.439960706830034,0.39614417963911774
